earth
0,1.5e+11,0
3e+08,1.5e+11,0
5.99999e+08,1.49999e+11,0
8.99995e+08,1.49997e+11,0
1.19999e+09,1.49995e+11,0
1.49998e+09,1.49993e+11,0
1.79996e+09,1.49989e+11,0
2.09993e+09,1.49985e+11,0
2.3999e+09,1.49981e+11,0
2.69986e+09,1.49976e+11,0
