saturn
0,1.4e+12,0
9e+07,1.4e+12,0
1.8e+08,1.4e+12,0
2.7e+08,1.4e+12,0
3.6e+08,1.4e+12,0
4.5e+08,1.4e+12,0
5.4e+08,1.4e+12,0
6.3e+08,1.4e+12,0
7.2e+08,1.4e+12,0
8.1e+08,1.4e+12,0
