mercury
0,5e+10,0
4.69992e+08,4.99973e+10,0
9.39933e+08,4.99893e+10,0
1.40977e+09,4.9976e+10,0
1.87947e+09,4.99573e+10,0
2.34896e+09,4.99333e+10,0
2.81819e+09,4.99039e+10,0
3.28713e+09,4.98692e+10,0
3.75572e+09,4.98292e+10,0
4.2239e+09,4.97838e+10,0
