jupiter
7.7e+11,0,0
7.7e+11,1.3e+08,0
7.7e+11,2.6e+08,0
7.7e+11,3.9e+08,0
7.7e+11,5.2e+08,0
7.7e+11,6.5e+08,0
7.7e+11,7.8e+08,0
7.69999e+11,9.1e+08,0
7.69999e+11,1.04e+09,0
7.69999e+11,1.17e+09,0
